position_idx,position,match_title
857,Senior Counsel at Philip Morris International | JD/MBA,Counsel
858,"Compliance & Policy Specialist at University of California, Berkeley",Policy Specialist
861,Manufacturing Design Engineer Manager at Apple,Manufacturing Engineer
862,Sales,Advertising Sales Manager (Ad Sales Manager)
864,"Prof Semi bulk driver at Praxair, Inc",Semi Driver
866,School Counselor | Educator,School Counselor
867,"Google Ads Campaign Manager, Online Marketing Agent, Book & Record Keeper, Board Certified Physician Assistant",Keeper
868,Graduate Student at San Diego State University | Python / R / SQL / NLP / Time Series Forecasting / Data Science / Data Analytics / Machine Learning / AI,Graduate Student
869,Account Manager Sales Assistant at CDW•G,Sales Account Manager
870,Pricing Applications Specialist,Pricing Specialist
872,Senior Partner | Principal | Board Member | CMO | exP&G | exAmazon | Strategy |Marketing | Innovation | eCommerce | Retailer Media | Keynote Speaker | Teacher,Marketing Teacher
873,"Manager of Supply Chain, Facilities and Safety at Achates Power",Supply Chain Manager
874,"Quality Assurance, Program Integrity Specialist",Quality Assurance Specialist
877,Human Resources Analyst at Prince George's County Government,HR Analyst (Human Resources Analyst)
879,Life Coach/Author: Lost in my own world,Life Coach
880,"Manager, Gas Operations at UniSource Energy Services",Gas Operations Manager
884,Network Security Engineer II at Security Service Federal Credit Union,Network and Security Engineer
885,Planner III at City of Oakland,City Planner
887,Manager (Cincinnati area & Kentucky) - Vegetation Management at Duke Energy Corporation,Area Manager
889,"Manager Garden Center, Scholze Ace Home Center",Garden Center Manager
890,Agency Sales Manager at State Farm ®,Sales Manager
892,"City Beat Editor, ICON Magazine at ICON Magazine",Magazine Editor
893,"Healthcare Reimbursement Coding & Claims Specialist at The Pinnacle Health Group, Inc.",Claims Specialist
898,Research Scientist,Computer and Information Research Scientists - Computational Scientist
899,"Director at PKF O'Connor Davies, LLP",Director
900,Vice President for External Relations and Chief of Staff at SUNY Polytechnic Institute,President
902,Result-oriented Software Testing engineer with over five (5+) years of experience in the Quality Assurance/Software Testing industry with a deep understanding and experience of Software Development Life Cycle (SDLC),Software Development Engineer
903,Sheldon B. Lubar Associate Professor in Finance at University of Wisconsin-Milwaukee,University Professor
904,Labeling Documentation Specialist,Loan Documentation Specialist
914,Desktop Support/ System Administrator at Trizetto Provider Solutions/Claimlogic,Administrator
917,Logistics Account Executive at Total Quality Logistics,Account Executive
920,"Executive Director of Business Affairs and Administration, Community College of Allegheny County, Allegheny Campus (main campus) / Homewood Brushton Center.",Business Executive
925,Senior Digital Media Strategist at Aki Technologies,Digital Strategist
927,Market Lead Recruiter at Genesis HealthCare,Healthcare Recruiter
929,AI and Data Engineering Analyst,Engineering Data Analyst
933,"Director of Art Services, Private Collection",Art Director
936,Software Engineer at Walmart Global Tech | San Jose State University Alumni | Full-stack software developer,Full Stack Software Engineer
937,Educator,Clinical Systems Educator
939,Associate Market Development Manager at Thermo Fisher Scientific,Market Manager
940,Attorney,Attorney
941,Associate General Counsel at Playa Hotels & Resorts,Counsel
948,Professor Emerita of Education at Mount Saint Mary's University,Education Professor
949,Certified Medical Aesthetician with Office Admin/Manager experience,Medical Manager
950,Information Technology Expert and Network Peripheral Support Specialist,Network Support Specialist
954,Elementary School Teacher at Lorain City Schools,Elementary School Teacher
955,Currently : Packer and Quality Inspector for a pharmaceutical company,Packer Inspector
956,Physician-Scientist (basic/translational) | Associate Professor,Physician Scientist
957,Tenant Experience Director/Employee Wellness/Certified Yoga and Lagree Instructor,Wellness Director
958,Art Educator,"Art, Drama, and Music Teachers, Postsecondary - Art Educator"
965,Software Engineer at Google,Software Engineer
970,3D Artist,3D Artist (Three Dimensional Artist)
973,Product Support Representative,Unit Support Representative
974,Director of Mission:Dignity at GuideStone Financial Resources,Financial Director
976,Licensed Real Estate Broker,Licensed Real Estate Broker
979,Risk and Controls Analyst at Credit Suisse,Credit Risk Analyst
980,Alarm Sales and Project Manager,Sales Manager
981,"President, Distinct Solutions, LLC",President
986,Manager at Lighthouse Consulting Group,Group Manager
992,"Photographer/Director specializing in Advertising, Beauty, Celebrity, Fashion, Portraiture and Music.",Director
993,Director of Community Outreach/ Tutor at University of Connecticut Writing Center,Community Director
995,"Vice President, Customer Experience, Roofing at Owens Corning",President
997,Estimator/ Remediation Technician,Remediation Technician
998,Lead Recreation Attendant at Omni Hilton Head Oceanfront Resort,Recreation Attendant
999,"Associate Director, Business Intelligence at Publicis Health Media",Media Director
1000,Real Estate Investor,Investor
1002,CNC Technician at PPG Aerospace,Aerospace Technician
1003,President at Nakatomi Trading,President
1004,Assistant General Manager,General Manager (GM)
1005,Sales Marketing Director,Marketing Managers - Sales and Marketing Director
1006,Labor and Delivery Registered Nurse,Delivery Nurse
1007,"Educational Consultant * Trainer * Business Teacher, Computer Science and Drone Instructor * National Board Certified * Ready to put my experience to work for you!",Computer Trainer
1009,Insurance Agent at Virginia Farm Bureau Family of Companies,Farm Agent
1010,Construction Manager (seeking) at Unemployed at this time,Construction Manager
1011,Father/Admissions Counselor/Coach/Small Business Owner.,Admissions Counselor
1013,Insurance Agent/Underwriter at Family First Life,Insurance Underwriter
1014,"Assistant Videographer/Editor @ UNITE Hair | After Effects, Social Media Marketing",Videographer
1016,independent Distributor at Nu Skin Enterprises,Independent Distributor
1017,Owner & Director at Tri Unity Consulting,Director
1018,National Recruiter at TEKsystems- Specialized in Cybersecurity,Recruiter
1021,Warehouse Associate at YAGI Electric / Industrial,Warehouse Associate
1027,Associate Professor at University of Florida,University Professor
1028,"Author of Seven Contemporary Women Fiction Books: Indie Reader approved author, 2017 Finalist with the San Diego Book Awards Association, a winner of the San Diego Decameron Project.",Book Author
1029,Compliance Officer at Christ Centered Homes,Tax Compliance Officer
1031,Physician Assistant at Vanderbilt University Medical Center,Physician's Assistant
1032,Director of Operations at Erin Waters LLC,Director
1034,Client Relations Manager,Client Relationship Manager
1037,"Director, Trade Marketing at adidas",Director
1043,Construction Manager at Lennar,Construction Manager
1044,Executive Director at TASK - J Foundation,Executive Director
1046,National Sales Recruiter at Total Quality Logistics,Recruiter
1048,"Dedicated, focused, and passionate professional educated in Criminal Justice. I look forward to helping individuals in getting the support and administrative services to succeed after incarceration.",Justice
1052,"Global Executive Director, Human Resources at Charles River Laboratories",Executive Director
1057,Recruitment Manager,Recruitment Manager
1062,"Account Executive, Mid-Market 51-99",Account Executive
1063,Director of Educational Services at Land Trust Alliance,Educational Director
1066,Podiatrist at Hobaica Podiatry LLC,Podiatrist
1069,Shift Supervisor,Security Managers - Security Shift Supervisor
1070,Housekeeper at South County Nursing Home,Home Housekeeper
1071,Service Center Manager @ Lewis Energy Group,Group Manager
1073,Sr Software Developer in Test at PlayStation,Software Developer
1075,Sales Strategist/Media Expert/Digital/Data/Programmatic/Media Problem Solver -Connecting people who count with products that matter,Digital Strategist
1076,Academic Dean of Science/Curriculum Fellow/Resident Advisor at Achievement First,Academic Dean
1077,Medical Services Coordinator at Lakeview Health,Health Services Coordinator
1080,Aesthetics Instructor / School Director / CEO Sales,Sales Director
1082,Development & Planning Administrator at City of Davenport,City Administrator
1083,Staff Accountant at CU Medicine,Accountant
1086,Fortune 100 HR Director/Vice President,President
1087,Executive Assistant/ Legal/ Medical Admin,Legal Assistant
1088,"Regional Service Manager, Intermodal at J.B. Hunt at J.B. Hunt Transport, Inc.",Regional Manager
1090,Personnel Analyst | Resume Writer | Developmental Editor | Creative Content Professional,Content Editor
1091,florist,Florist
1092,Business Management Professional,Business Professional
1096,Managing Director - Regions Securities LLC,Director
1097,Program Director at The Salvation Army,Director
1098,ICU Clinical Nurse Manager,Nurse Manager
1099,"Strategic| Innovative| Insightful JHL Consulting LLC, Executive Officer| MSBA Candidate at Wake Forest University| Experience in Business Analytics, DEI & Cultural competency, Operations and Logistics, Project Management",Business Executive
1100,"Ktee Safety Gear, inc Managing Director",Safety Director
1101,T1/2 Help Desk Technician,Help Desk Technician
1102,IT Systems Administrator for Backlund Investment,Administrator
1105,"Director, Major Accounts at IDeaS",Director
1106,IBR Training Supervisor Uniform Crime Reporting/IBRB Texas Department of Public Safety,Training Supervisor
1108,Epidemiologist | Dentist | Singer | Musician | Fitness Enthusiast,Epidemiologist
1109,President at House Engineering LLC,President
1111,Production Supervisor at BLUvera Manufacturing,Supervisor
1112,Director of Digital Activation Services at Beasley Media Group with over 14 years of Digital Ad Ops experience.,Media Director
1113,Safety Consultant,Product Safety Consultant
1115,Senior Financial Planner at Creative Planning,Financial Planner
